  Time                  (V(MagIn))@1          (V(MagIn))@2         
  1.234933041067e-006  1.248901706926e+002  1.248901706440e+002  
  1.238383032413e-006  1.248570404181e+002  1.248570402526e+002  
  1.241833023758e-006  1.248662116947e+002  1.248662114945e+002  
  1.245283015103e-006  1.249201599846e+002  1.249201598335e+002  
  1.248664833636e-006  1.250034421156e+002  1.250034420546e+002  
  1.251944216452e-006  1.250820168323e+002  1.250820168565e+002  
  1.254301080179e-006  1.251228494311e+002  1.251228495027e+002  
  1.257751071524e-006  1.251165423479e+002  1.251165424249e+002  
  1.261201062869e-006  1.250374581455e+002  1.250374582134e+002  
  1.264651054215e-006  1.249071410270e+002  1.249071410852e+002  
  1.268101045560e-006  1.247482868556e+002  1.247482868845e+002  
  1.271551036906e-006  1.245829794667e+002  1.245829794573e+002  
  1.274169607914e-006  1.244792482163e+002  1.244792481955e+002  
  1.276788178921e-006  1.244124463953e+002  1.244124463783e+002  
  1.280238170267e-006  1.243821270936e+002  1.243821270713e+002  
  1.283688161612e-006  1.244128821333e+002  1.244128821015e+002  
  1.287138152958e-006  1.244918945204e+002  1.244918944956e+002  
  1.287198297773e-006  1.244936956007e+002  1.244936955760e+002  
  1.287318578084e-006  1.244973293796e+002  1.244973293555e+002  
  1.287559138705e-006  1.245047140780e+002  1.245047140553e+002  
  1.288040259947e-006  1.245198937845e+002  1.245198937650e+002  
  1.289002502431e-006  1.245512614080e+002  1.245512613958e+002  
  1.290648289119e-006  1.246055863968e+002  1.246055863896e+002  
  1.293939955626e-006  1.247042553594e+002  1.247042553351e+002  
  1.297389946972e-006  1.247846372737e+002  1.247846372707e+002  
  1.298635535290e-006  1.248064172768e+002  1.248064172884e+002  
  1.300039398423e-006  1.248255894610e+002  1.248255894822e+002  
  1.302415050021e-006  1.248398660253e+002  1.248398660462e+002  
  1.303587771407e-006  1.248366044749e+002  1.248366045014e+002  
  1.305933214179e-006  1.248080427748e+002  1.248080428232e+002  
  1.309383205524e-006  1.247180108289e+002  1.247180108950e+002  
  1.312833196870e-006  1.245900456108e+002  1.245900456456e+002  
  1.316283188215e-006  1.244499033047e+002  1.244499033028e+002  
  1.319733179561e-006  1.243090492053e+002  1.243090491960e+002  
  1.323183170906e-006  1.241860872144e+002  1.241860872235e+002  
  1.326633162251e-006  1.240968913395e+002  1.240968913511e+002  
  1.330083153597e-006  1.240490150915e+002  1.240490150955e+002  
  1.333533144942e-006  1.240507452393e+002  1.240507452263e+002  
  1.336983136288e-006  1.240970420421e+002  1.240970420008e+002  
  1.340433127633e-006  1.241757705568e+002  1.241757704999e+002  
  1.343883118978e-006  1.242794427447e+002  1.242794427054e+002  
  1.347333110324e-006  1.243985331347e+002  1.243985331366e+002  
  1.350783101669e-006  1.245204411756e+002  1.245204412181e+002  
  1.354233093015e-006  1.246239421259e+002  1.246239422025e+002  
  1.357683084360e-006  1.247009810045e+002  1.247009810670e+002  
  1.361133075705e-006  1.247494117117e+002  1.247494116664e+002  
  1.364583067051e-006  1.247638282436e+002  1.247638280702e+002  
  1.368033058396e-006  1.247407480252e+002  1.247407478528e+002  
  1.371483049742e-006  1.246825467410e+002  1.246825467232e+002  
  1.374933041087e-006  1.245944441667e+002  1.245944443618e+002  
  1.378383032433e-006  1.244896479214e+002  1.244896481913e+002  
  1.381833023778e-006  1.243754175515e+002  1.243754177547e+002  
  1.385283015123e-006  1.242552797244e+002  1.242552797759e+002  
  1.388664833656e-006  1.241370946652e+002  1.241370945656e+002  
  1.392114825002e-006  1.240243963319e+002  1.240243961751e+002  
  1.394301080199e-006  1.239597317324e+002  1.239597315905e+002  
  1.397751071544e-006  1.238725484680e+002  1.238725483735e+002  
  1.401201062889e-006  1.238085190603e+002  1.238085189984e+002  
  1.404651054235e-006  1.237663021530e+002  1.237663021222e+002  
  1.408101045580e-006  1.237429850356e+002  1.237429850390e+002  
  1.411551036926e-006  1.237364756473e+002  1.237364756885e+002  
  1.414169607934e-006  1.237461716344e+002  1.237461717018e+002  
  1.417619599279e-006  1.237824937597e+002  1.237824938444e+002  
  1.421069590624e-006  1.238452201502e+002  1.238452202252e+002  
  1.424519581970e-006  1.239304556405e+002  1.239304556875e+002  
  1.427138152978e-006  1.240076214466e+002  1.240076214712e+002  
  1.429002502451e-006  1.240680201003e+002  1.240680201113e+002  
  1.430648289139e-006  1.241219142087e+002  1.241219142116e+002  
  1.433939955646e-006  1.242180918113e+002  1.242180917994e+002  
  1.437389946992e-006  1.242974117343e+002  1.242974117069e+002  
  1.438635535310e-006  1.243204564005e+002  1.243204563681e+002  
  1.440039398443e-006  1.243452512956e+002  1.243452512589e+002  
  1.442415050041e-006  1.243853637579e+002  1.243853637134e+002  
  1.443587771427e-006  1.244046711970e+002  1.244046711477e+002  
  1.445933214199e-006  1.244441932487e+002  1.244441931998e+002  
  1.449383205544e-006  1.245051019079e+002  1.245051018750e+002  
  1.452833196890e-006  1.245594497781e+002  1.245594497493e+002  
  1.456283188235e-006  1.245829249697e+002  1.245829249477e+002  
  1.459733179581e-006  1.245618925759e+002  1.245618925764e+002  
  1.463183170926e-006  1.245114277113e+002  1.245114277285e+002  
  1.466633162271e-006  1.244464294211e+002  1.244464294569e+002  
  1.470083153617e-006  1.243740939732e+002  1.243740940227e+002  
  1.473533144962e-006  1.242933322179e+002  1.242933322693e+002  
  1.476983136308e-006  1.241986699984e+002  1.241986700412e+002  
  1.480433127653e-006  1.240847995764e+002  1.240847996054e+002  
  1.483883118998e-006  1.239775584041e+002  1.239775584332e+002  
  1.487333110344e-006  1.239067287924e+002  1.239067288140e+002  
  1.490783101689e-006  1.239102839068e+002  1.239102838524e+002  
  1.494233093035e-006  1.239708212767e+002  1.239708211485e+002  
  1.497683084380e-006  1.240606164033e+002  1.240606162845e+002  
  1.501133075725e-006  1.241335736254e+002  1.241335736200e+002  
  1.504583067071e-006  1.241801087583e+002  1.241801088641e+002  
  1.508033058416e-006  1.242072889662e+002  1.242072891080e+002  
  1.511483049762e-006  1.242306548729e+002  1.242306549680e+002  
  1.514933041107e-006  1.242818397657e+002  1.242818397627e+002  
  1.518383032453e-006  1.243663488320e+002  1.243663487261e+002  
  1.521833023798e-006  1.244770469791e+002  1.244770468397e+002  
  1.525283015143e-006  1.245987048604e+002  1.245987047529e+002  
  1.528733006489e-006  1.247135524928e+002  1.247135524720e+002  
  1.532114825022e-006  1.247843666574e+002  1.247843667132e+002  
  1.535394207837e-006  1.247902458679e+002  1.247902459544e+002  
  1.538844199183e-006  1.247269407904e+002  1.247269409146e+002  
  1.542294190528e-006  1.246058702714e+002  1.246058703679e+002  
  1.545744181873e-006  1.244506012295e+002  1.244506012558e+002  
  1.548101045600e-006  1.243394627764e+002  1.243394627610e+002  
  1.551551036946e-006  1.242033283072e+002  1.242033282603e+002  
  1.555001028291e-006  1.241211704467e+002  1.241211703964e+002  
  1.558451019637e-006  1.241099686193e+002  1.241099685804e+002  
  1.561069590644e-006  1.241424639199e+002  1.241424638961e+002  
  1.564519581990e-006  1.242263862481e+002  1.242263862427e+002  
  1.567316106220e-006  1.243165940170e+002  1.243165940317e+002  
  1.569784786271e-006  1.244044969664e+002  1.244044970019e+002  
  1.572253466323e-006  1.244860665774e+002  1.244860666256e+002  
  1.575703457668e-006  1.245752479120e+002  1.245752479510e+002  
  1.577571840165e-006  1.246106991387e+002  1.246106991674e+002  
  1.578635535330e-006  1.246265033757e+002  1.246265034040e+002  
  1.580039398463e-006  1.246427824702e+002  1.246427825004e+002  
  1.582415050061e-006  1.246595490986e+002  1.246595491186e+002  
  1.583587771447e-006  1.246634442864e+002  1.246634443013e+002  
  1.585933214219e-006  1.246630068470e+002  1.246630068788e+002  
  1.589383205564e-006  1.246454117984e+002  1.246454118494e+002  
  1.592833196910e-006  1.246170325450e+002  1.246170325405e+002  
  1.596283188255e-006  1.245941148535e+002  1.245941148271e+002  
  1.599733179601e-006  1.245835877629e+002  1.245835877346e+002  
  1.603183170946e-006  1.245903114862e+002  1.245903114469e+002  
  1.606633162291e-006  1.246074647804e+002  1.246074647387e+002  
  1.610083153637e-006  1.246300966048e+002  1.246300965836e+002  
  1.613533144982e-006  1.246531432486e+002  1.246531432477e+002  
  1.616983136328e-006  1.246738488016e+002  1.246738488049e+002  
  1.620433127673e-006  1.246868162619e+002  1.246868162583e+002  
  1.623883119018e-006  1.246831059013e+002  1.246831059047e+002  
  1.627333110364e-006  1.246664177353e+002  1.246664177699e+002  
  1.630783101709e-006  1.246426878223e+002  1.246426878952e+002  
  1.634233093055e-006  1.246174386767e+002  1.246174387470e+002  
  1.637683084400e-006  1.245920455725e+002  1.245920456099e+002  
  1.641133075745e-006  1.245710096011e+002  1.245710095989e+002  
  1.644583067091e-006  1.245615739863e+002  1.245615739382e+002  
  1.648033058436e-006  1.245641208150e+002  1.245641207329e+002  
  1.651483049782e-006  1.245754695613e+002  1.245754695430e+002  
  1.654933041127e-006  1.245943910076e+002  1.245943910914e+002  
  1.658383032473e-006  1.246192465703e+002  1.246192467189e+002  
  1.661833023818e-006  1.246478124752e+002  1.246478126116e+002  
  1.665283015163e-006  1.246748248413e+002  1.246748248540e+002  
  1.668733006509e-006  1.246946495574e+002  1.246946494348e+002  
  1.672114825042e-006  1.247041384202e+002  1.247041382673e+002  
  1.675394207857e-006  1.247048379034e+002  1.247048377882e+002  
  1.678844199203e-006  1.246983264370e+002  1.246983264012e+002  
  1.682294190548e-006  1.246895469055e+002  1.246895469281e+002  
  1.685744181893e-006  1.246852368422e+002  1.246852368828e+002  
  1.688101045620e-006  1.246867236483e+002  1.246867237121e+002  
  1.691551036966e-006  1.246957305835e+002  1.246957306993e+002  
  1.695001028311e-006  1.247176759736e+002  1.247176760785e+002  
  1.698451019657e-006  1.247575423151e+002  1.247575423765e+002  
  1.701901011002e-006  1.248216497863e+002  1.248216498242e+002  
  1.705351002347e-006  1.249059335522e+002  1.249059335605e+002  
  1.707316106240e-006  1.249605478546e+002  1.249605478396e+002  
  1.709784786291e-006  1.250321532004e+002  1.250321531599e+002  
  1.712253466343e-006  1.251039869259e+002  1.251039868708e+002  
  1.715703457688e-006  1.251928222962e+002  1.251928222587e+002  
  1.717571840185e-006  1.252314180408e+002  1.252314180210e+002  
  1.718635535350e-006  1.252501573954e+002  1.252501573819e+002  
  1.720039398483e-006  1.252714011565e+002  1.252714011415e+002  
  1.722415050081e-006  1.253000982696e+002  1.253000982424e+002  
  1.724174132180e-006  1.253171153504e+002  1.253171153297e+002  
  1.725933214239e-006  1.253315087796e+002  1.253315087713e+002  
  1.729383205584e-006  1.253529373729e+002  1.253529373868e+002  
  1.732833196930e-006  1.253611496265e+002  1.253611496583e+002  
  1.736283188275e-006  1.253450208466e+002  1.253450208859e+002  
  1.739733179621e-006  1.252967015466e+002  1.252967015881e+002  
  1.743183170966e-006  1.252212687609e+002  1.252212688041e+002  
  1.746633162311e-006  1.251376396433e+002  1.251376396806e+002  
  1.750083153657e-006  1.250675871792e+002  1.250675872084e+002  
  1.753533145002e-006  1.250156666226e+002  1.250156666434e+002  
  1.756983136348e-006  1.249832889830e+002  1.249832889896e+002  
  1.760433127693e-006  1.249705465676e+002  1.249705465539e+002  
  1.763883119038e-006  1.249784460587e+002  1.249784460316e+002  
  1.767333110384e-006  1.250149729840e+002  1.250149729588e+002  
  1.770783101729e-006  1.250962835106e+002  1.250962834787e+002  
  1.774233093075e-006  1.252204666828e+002  1.252204666119e+002  
  1.777683084420e-006  1.253491484211e+002  1.253491483312e+002  
  1.781133075765e-006  1.254592805939e+002  1.254592805495e+002  
  1.784583067111e-006  1.255196007807e+002  1.255196008401e+002  
  1.788033058456e-006  1.255291406415e+002  1.255291407476e+002  
  1.791483049802e-006  1.255097991725e+002  1.255097992786e+002  
  1.794933041147e-006  1.254787343595e+002  1.254787344181e+002  
  1.798383032493e-006  1.254551044963e+002  1.254551044682e+002  
  1.801833023838e-006  1.254327898656e+002  1.254327897747e+002  
  1.805283015183e-006  1.254017224417e+002  1.254017223509e+002  
  1.808733006529e-006  1.253436118721e+002  1.253436118438e+002  
  1.812114825062e-006  1.252525346301e+002  1.252525346837e+002  
  1.815394207877e-006  1.251244862256e+002  1.251244863135e+002  
  1.818844199223e-006  1.249561377969e+002  1.249561378806e+002  
  1.822294190568e-006  1.247709761676e+002  1.247709762103e+002  
  1.825744181913e-006  1.245911495452e+002  1.245911495202e+002  
  1.829194173259e-006  1.244586857821e+002  1.244586857217e+002  
  1.832644164604e-006  1.243841294481e+002  1.243841293748e+002  
  1.835001028331e-006  1.243673270779e+002  1.243673270025e+002  
  1.838451019677e-006  1.243875248766e+002  1.243875248252e+002  
  1.841901011022e-006  1.244432195192e+002  1.244432195148e+002  
  1.845351002367e-006  1.245072514210e+002  1.245072514551e+002  
  1.847316106260e-006  1.245411031253e+002  1.245411031715e+002  
  1.849784786311e-006  1.245656514286e+002  1.245656514777e+002  
  1.852253466363e-006  1.245665286686e+002  1.245665287213e+002  
  1.855703457708e-006  1.245304061310e+002  1.245304061798e+002  
  1.857571840205e-006  1.244933479360e+002  1.244933479706e+002  
  1.858635535370e-006  1.244669001237e+002  1.244669001460e+002  
  1.860039398503e-006  1.244268784683e+002  1.244268784750e+002  
  1.862415050101e-006  1.243491213133e+002  1.243491212965e+002  
  1.864174132200e-006  1.242872047744e+002  1.242872047402e+002  
  1.865933214259e-006  1.242261679025e+002  1.242261678644e+002  
  1.869383205604e-006  1.241128097383e+002  1.241128097360e+002  
  1.872833196950e-006  1.240101126944e+002  1.240101126990e+002  
  1.876283188295e-006  1.239220944249e+002  1.239220943801e+002  
  1.879733179641e-006  1.238546043814e+002  1.238546043323e+002  
  1.883183170986e-006  1.238036421032e+002  1.238036420541e+002  
  1.886633162331e-006  1.237571660255e+002  1.237571659939e+002  
  1.890083153677e-006  1.237085714088e+002  1.237085714406e+002  
  1.893533145022e-006  1.236480714560e+002  1.236480715242e+002  
  1.896983136368e-006  1.235751892952e+002  1.235751893304e+002  
  1.900433127713e-006  1.234919835791e+002  1.234919835929e+002  
  1.903883119058e-006  1.233996372587e+002  1.233996372750e+002  
  1.907333110404e-006  1.233027504991e+002  1.233027505261e+002  
  1.910783101749e-006  1.232081212671e+002  1.232081213028e+002  
  1.914233093095e-006  1.231226267882e+002  1.231226268341e+002  
  1.917683084440e-006  1.230551294405e+002  1.230551294628e+002  
  1.921133075785e-006  1.230043442223e+002  1.230043441937e+002  
  1.924583067131e-006  1.229687094786e+002  1.229687093812e+002  
  1.928033058476e-006  1.229449850860e+002  1.229449849712e+002  
  1.931483049822e-006  1.229276022034e+002  1.229276021531e+002  
  1.934933041167e-006  1.229117489417e+002  1.229117489582e+002  
  1.938383032513e-006  1.228930574129e+002  1.228930574706e+002  
  1.941833023858e-006  1.228652643329e+002  1.228652644071e+002  
  1.945283015203e-006  1.228283100833e+002  1.228283101321e+002  
  1.948733006549e-006  1.227824501523e+002  1.227824501072e+002  
  1.952114825082e-006  1.227279569290e+002  1.227279567937e+002  
  1.955564816427e-006  1.226633927118e+002  1.226633926095e+002  
  1.958844199243e-006  1.226008102886e+002  1.226008102704e+002  
  1.962294190588e-006  1.225382479488e+002  1.225382480092e+002  
  1.965744181933e-006  1.224847458390e+002  1.224847459259e+002  
  1.969194173279e-006  1.224435379685e+002  1.224435380678e+002  
  1.972644164624e-006  1.224157868249e+002  1.224157869165e+002  
  1.975001028351e-006  1.224045336815e+002  1.224045337581e+002  
  1.978451019697e-006  1.223988292962e+002  1.223988293378e+002  
  1.981901011042e-006  1.224056451202e+002  1.224056450966e+002  
  1.985351002387e-006  1.224234405244e+002  1.224234404461e+002  
  1.987316106280e-006  1.224371916508e+002  1.224371915676e+002  
  1.990766097625e-006  1.224625792921e+002  1.224625792411e+002  
  1.994216088970e-006  1.224803196197e+002  1.224803195939e+002  
  1.997018662736e-006  1.224870387220e+002  1.224870387086e+002  
  1.997571840225e-006  1.224875143897e+002  1.224875143786e+002  
  1.998635535390e-006  1.224876118675e+002  1.224876118644e+002  
  2.000741330110e-006  1.224847872485e+002  1.224847872710e+002  
